,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,Percantage of vaccinated ppl
7044,Cuba,CUB,7/8/2021,10828013,4666161,2820354,75,11312548,41.24765703,24.93120029
7045,Cuba,CUB,8/8/2021,10848920,4675034,2821478,96,11312548,41.32609205,24.94113616
7046,Cuba,CUB,9/8/2021,10919750,4692604,2847661,83,11312548,41.48140631,25.17258711
7047,Cuba,CUB,10/8/2021,11001829,4714451,2898039,77,11312548,41.67452814,25.61791561
7048,Cuba,CUB,11/8/2021,11059697,4726170,2944163,93,11312548,41.77812107,26.02563985
7049,Cuba,CUB,12/8/2021,11233885,4752082,2990494,76,11312548,42.00717646,26.43519391
7050,Cuba,CUB,13/8/2021,11409451,4788750,3015945,73,11312548,42.3313121,26.66017417
7051,Cuba,CUB,14/8/2021,11632638,4819327,3037064,85,11312548,42.60160487,26.84686067
7052,Cuba,CUB,15/8/2021,12070621,4835460,3037069,83,11312548,42.74421642,26.84690487
7053,Cuba,CUB,16/8/2021,12225378,4854330,3047933,98,11312548,42.91102234,26.94293982
7054,Cuba,CUB,17/8/2021,12287005,4874336,3066844,65,11312548,43.08787021,27.11010817
7055,Cuba,CUB,18/8/2021,12320691,4889081,3085785,68,11312548,43.2182122,27.27754172
7056,Cuba,CUB,19/8/2021,12350386,4900864,3093593,84,11312548,43.32237088,27.34656242
7057,Cuba,CUB,20/8/2021,12429970,4911004,3118412,79,11312548,43.41200585,27.56595596
7058,Cuba,CUB,21/8/2021,12506728,4951522,3127996,78,11312548,43.7701745,27.65067605
7059,Cuba,CUB,22/8/2021,12587550,5014831,3132266,84,11312548,44.32980969,27.68842174
7060,Cuba,CUB,23/8/2021,12699522,5098998,3138256,63,11312548,45.07382422,27.74137179
7061,Cuba,CUB,24/8/2021,12852801,5206008,3165387,74,11312548,46.01976495,27.98120282
7062,Cuba,CUB,25/8/2021,12958755,5288125,3171886,92,11312548,46.74565801,28.0386523
7063,Cuba,CUB,26/8/2021,13180770,5363604,3288559,96,11312548,47.41287286,29.07001146
7064,Cuba,CUB,27/8/2021,13379503,5416339,3402549,96,11312548,47.87903662,30.07765359
7065,Cuba,CUB,28/8/2021,13593168,5449480,3553363,82,11312548,48.1719945,31.41081037
7066,Cuba,CUB,29/8/2021,13739821,5469367,3663808,83,11312548,48.34779044,32.38711562
7067,Cuba,CUB,30/8/2021,13922868,5503206,3792398,77,11312548,48.64691845,33.52381798
7068,Cuba,CUB,31/8/2021,14115595,5552931,3916641,75,11312548,49.08647459,34.62209398
7069,Cuba,CUB,1/9/2021,14328571,5672635,3995569,84,11312548,50.14462701,35.3197971
7070,Cuba,CUB,3/9/2021,14572560,5797251,4091506,87,11312548,51.24620024,36.16785538
7071,Cuba,CUB,4/9/2021,14672062,5837080,4114722,74,11312548,51.5982783,36.37307881
7072,Cuba,CUB,7/9/2021,15242020,6104513,4171907,85,11312548,53.96231689,36.87857943
7073,Cuba,CUB,8/9/2021,15526511,6297598,4197697,93,11312548,55.66913838,37.10655637
7074,Cuba,CUB,9/9/2021,15824696,6499906,4222992,86,11312548,57.4574888,37.33015763
7075,Cuba,CUB,10/9/2021,16195960,6784652,4258396,89,11312548,59.97456983,37.64311983
7076,Cuba,CUB,11/9/2021,16438294,6966314,4286629,84,11312548,61.58041495,37.89269226
7077,Cuba,CUB,12/9/2021,16529370,7031689,4304691,79,11312548,62.15831305,38.05235567
7078,Cuba,CUB,13/9/2021,16696685,7141985,4325605,80,11312548,63.13330118,38.23723002
7079,Cuba,CUB,14/9/2021,16943296,7283961,4386783,74,11312548,64.38833232,38.77802773
7080,Cuba,CUB,15/9/2021,17220087,7461666,4444521,76,11312548,65.95919858,39.28841672
7081,Cuba,CUB,16/9/2021,17498490,7708885,4457783,74,11312548,68.14455064,39.40564937
7082,Cuba,CUB,17/9/2021,17766271,7904075,4472022,78,11312548,69.86997978,39.53151845
7083,Cuba,CUB,18/9/2021,18126208,8200250,4507757,75,11312548,72.48809022,39.84740661
7084,Cuba,CUB,19/9/2021,18402491,8377546,4568048,57,11312548,74.05534102,40.38036347
7085,Cuba,CUB,20/9/2021,18752564,8537572,4655726,63,11312548,75.4699295,41.15541432
7086,Cuba,CUB,21/9/2021,19073986,8635392,4729445,60,11312548,76.33463301,41.80707123
7087,Cuba,CUB,22/9/2021,19418317,8737060,4793101,63,11312548,77.23335185,42.36977381
7088,Cuba,CUB,23/9/2021,19751634,8815520,4862226,59,11312548,77.92691797,42.98082094
7089,Cuba,CUB,24/9/2021,19991460,8879811,4913404,70,11312548,78.49523379,43.43322123
7090,Cuba,CUB,25/9/2021,20168798,8973362,4942869,56,11312548,79.32220045,43.69368422
7091,Cuba,CUB,26/9/2021,20298170,9048689,4955621,59,11312548,79.98807165,43.8064086
7092,Cuba,CUB,27/9/2021,20535957,9153935,4990546,64,11312548,80.91841909,44.11513657
7093,Cuba,CUB,28/9/2021,20788249,9263108,5033023,52,11312548,81.88348019,44.49062227
7094,Cuba,CUB,29/9/2021,21004660,9331789,5073888,51,11312548,82.49060247,44.85185831
7095,Cuba,CUB,30/9/2021,21292523,9434924,5146950,48,11312548,83.40228921,45.4977075
7096,Cuba,CUB,1/10/2021,21444151,9477620,5207046,58,11312548,83.77971081,46.02894061
7097,Cuba,CUB,2/10/2021,21516690,9494757,5234380,50,11312548,83.93119746,46.2705661
7098,Cuba,CUB,3/10/2021,21549854,9500116,5245735,48,11312548,83.97856964,46.37094137
7099,Cuba,CUB,4/10/2021,21681271,9524916,5318954,46,11312548,84.19779523,47.0181784
7100,Cuba,CUB,5/10/2021,21876763,9550053,5444754,38,11312548,84.41999981,48.13021788
7101,Cuba,CUB,6/10/2021,22116160,9571923,5606045,45,11312548,84.61332496,49.55598862
7102,Cuba,CUB,7/10/2021,22352125,9593695,5769198,40,11312548,84.80578381,50.99821897
7103,Cuba,CUB,8/10/2021,22667026,9613466,6117779,39,11312548,84.98055434,54.0795849
7104,Cuba,CUB,9/10/2021,22875849,9623676,6184534,35,11312548,85.0708081,54.66968184
7105,Cuba,CUB,10/10/2021,22982472,9628835,6238972,35,11312548,85.11641232,55.15089969
7106,Cuba,CUB,11/10/2021,23149042,9636551,6355943,39,11312548,85.18461977,56.18489309
7107,Cuba,CUB,12/10/2021,23397552,9654453,6500743,40,11312548,85.34286882,57.46488766
7108,Cuba,CUB,13/10/2021,23628367,9671500,6611807,37,11312548,85.49355989,58.44666471
7109,Cuba,CUB,14/10/2021,23920914,9688764,6689090,28,11312548,85.64616919,59.12982645
7110,Cuba,CUB,15/10/2021,24162094,9704167,6748348,38,11312548,85.78232773,59.65365186
7111,Cuba,CUB,16/10/2021,24464590,9713978,6777771,24,11312548,85.86905443,59.91374357
7112,Cuba,CUB,17/10/2021,24647897,9719850,6790452,19,11312548,85.9209614,60.02584033
7113,Cuba,CUB,18/10/2021,24839602,9734489,6820549,21,11312548,86.05036637,60.29189003
7114,Cuba,CUB,19/10/2021,24972060,9750407,6857060,21,11312548,86.19107738,60.61463783
7115,Cuba,CUB,20/10/2021,25081025,9764590,6895689,22,11312548,86.31645143,60.95610821
7116,Cuba,CUB,21/10/2021,25182537,9780864,6939289,13,11312548,86.46030938,61.34152094
7117,Cuba,CUB,22/10/2021,25275700,9795606,6983098,19,11312548,86.59062485,61.72878117
7118,Cuba,CUB,23/10/2021,25330666,9802963,7013247,20,11312548,86.65565883,61.99529054
7119,Cuba,CUB,24/10/2021,25357844,9805148,7030356,14,11312548,86.67497367,62.14652968
7120,Cuba,CUB,25/10/2021,25436117,9820338,7070412,15,11312548,86.80924934,62.50061436
7121,Cuba,CUB,26/10/2021,25510679,9832329,7110019,9,11312548,86.91524668,62.85073
7122,Cuba,CUB,27/10/2021,25569841,9842563,7140556,10,11312548,87.00571259,63.12066919
7123,Cuba,CUB,28/10/2021,25633094,9854289,7171456,9,11312548,87.1093674,63.3938172
7124,Cuba,CUB,29/10/2021,25717783,9888050,7218258,9,11312548,87.40780592,63.80753478
7125,Cuba,CUB,30/10/2021,25772255,9922533,7258251,4,11312548,87.71262672,64.16106257
7126,Cuba,CUB,31/10/2021,25800950,9939797,7282929,7,11312548,87.86523602,64.37920971
7127,Cuba,CUB,1/11/2021,25869765,9963447,7326707,6,11312548,88.07429591,64.76619591
7128,Cuba,CUB,2/11/2021,25938815,9984120,7372161,4,11312548,88.25703988,65.16799752
7129,Cuba,CUB,3/11/2021,26007239,10002014,7419135,6,11312548,88.41521822,65.58323554
7130,Cuba,CUB,4/11/2021,26066217,10017665,7458669,4,11312548,88.55356901,65.93270588
7131,Cuba,CUB,5/11/2021,26262308,10033315,7631937,2,11312548,88.69191096,67.46435021
7132,Cuba,CUB,8/11/2021,26453315,10036001,7810402,1,11312548,88.71565451,69.04193467
7133,Cuba,CUB,9/11/2021,26564347,10048518,7883145,3,11312548,88.82630155,69.68496399
7134,Cuba,CUB,10/11/2021,26664153,10059462,7967430,5,11312548,88.92304369,70.4300216
7135,Cuba,CUB,11/11/2021,26852506,10070476,8138612,4,11312548,89.0204046,71.94322623
7136,Cuba,CUB,12/11/2021,27039584,10080202,8307956,4,11312548,89.10637992,73.44018341
7137,Cuba,CUB,13/11/2021,27284188,10084965,8543079,1,11312548,89.14848361,75.51860995
7138,Cuba,CUB,14/11/2021,27424183,10086396,8679636,0,11312548,89.16113328,76.72573853
7139,Cuba,CUB,15/11/2021,27568581,10094401,8807998,3,11312548,89.23189541,77.86042543
7140,Cuba,CUB,16/11/2021,27670213,10102486,8893920,1,11312548,89.30336472,78.6199537
7141,Cuba,CUB,17/11/2021,27741924,10110794,8951589,1,11312548,89.3768053,79.12973275
7142,Cuba,CUB,18/11/2021,27794032,10118526,8991195,2,11312548,89.44515418,79.47983956
7143,Cuba,CUB,19/11/2021,27850290,10126186,9033415,3,11312548,89.5128666,79.85305344
7144,Cuba,CUB,20/11/2021,27872484,10129065,9050528,1,11312548,89.53831621,80.00432794
7145,Cuba,CUB,21/11/2021,27878409,10129320,9054649,3,11312548,89.54057035,80.04075651
7146,Cuba,CUB,22/11/2021,27923083,10136225,9086703,2,11312548,89.60160876,80.32410559
7147,Cuba,CUB,23/11/2021,27961410,10142765,9114147,0,11312548,89.65942067,80.56670345
7148,Cuba,CUB,26/11/2021,28373238,10161233,9186075,0,11312548,89.82267302,81.20252838
7149,Cuba,CUB,27/11/2021,28396291,10163235,9194017,0,11312548,89.84037018,81.27273361
7150,Cuba,CUB,28/11/2021,28402651,10163695,9195366,1,11312548,89.84443646,81.28465842
7151,Cuba,CUB,29/11/2021,28434067,10169492,9217347,0,11312548,89.89568044,81.47896477
7152,Cuba,CUB,30/11/2021,28485574,10175287,9237847,0,11312548,89.94690674,81.66017948
7153,Cuba,CUB,1/12/2021,28541948,10181265,9255012,4,11312548,89.99975072,81.81191364
7154,Cuba,CUB,2/12/2021,28592611,10188084,9270769,1,11312548,90.06002892,81.95120144
7155,Cuba,CUB,3/12/2021,28623729,10190888,9280509,0,11312548,90.08481555,82.03730053
7156,Cuba,CUB,4/12/2021,28644008,10192588,9286956,1,11312548,90.09984311,82.09429034
7157,Cuba,CUB,5/12/2021,28651157,10192861,9287955,1,11312548,90.10225636,82.10312124
7158,Cuba,CUB,6/12/2021,28677318,10198006,9305674,2,11312548,90.14773683,82.25975262
7159,Cuba,CUB,7/12/2021,28741454,10202801,9318613,1,11312548,90.19012339,82.37413004
7160,Cuba,CUB,8/12/2021,28822131,10207648,9331520,1,11312548,90.23296962,82.48822458
7161,Cuba,CUB,9/12/2021,28892653,10212248,9343711,0,11312548,90.27363243,82.59598987
7162,Cuba,CUB,10/12/2021,28960590,10217205,9357454,0,11312548,90.31745103,82.71747444
7163,Cuba,CUB,11/12/2021,29006443,10218705,9361872,0,11312548,90.33071064,82.75652841
7164,Cuba,CUB,12/12/2021,29032134,10218940,9362628,2,11312548,90.33278798,82.76321126
7165,Cuba,CUB,13/12/2021,29055632,10223122,9376207,0,11312548,90.36975578,82.88324611
7166,Cuba,CUB,14/12/2021,29090880,10227387,9388653,0,11312548,90.40745728,82.99326553
7167,Cuba,CUB,15/12/2021,29126523,10235340,9402992,0,11312548,90.47775974,83.12001858
7168,Cuba,CUB,16/12/2021,29224482,10266992,9440384,0,11312548,90.75755524,83.4505542
7169,Cuba,CUB,17/12/2021,29292150,10299822,9478586,0,11312548,91.04776395,83.78825
7170,Cuba,CUB,18/12/2021,29330035,10313482,9494597,0,11312548,91.16851482,83.9297831
7171,Cuba,CUB,19/12/2021,29370584,10316552,9498051,1,11312548,91.19565283,83.96031557
7172,Cuba,CUB,20/12/2021,29404770,10332705,9519495,0,11312548,91.33844117,84.14987499
7173,Cuba,CUB,21/12/2021,29462299,10346041,9537322,1,11312548,91.45632796,84.30746106
7174,Cuba,CUB,22/12/2021,29536349,10361109,9556317,1,11312548,91.58952519,84.47537195
7175,Cuba,CUB,23/12/2021,29636947,10377251,9576627,1,11312548,91.7322163,84.6549071
7176,Cuba,CUB,24/12/2021,29769267,10393893,9597707,0,11312548,91.87932727,84.84124885
7177,Cuba,CUB,25/12/2021,29936632,10396920,9601548,0,11312548,91.90608517,84.8752023
7178,Cuba,CUB,26/12/2021,30023092,10397970,9604132,3,11312548,91.9153669,84.89804419
7179,Cuba,CUB,27/12/2021,30090996,10416579,9626071,0,11312548,92.07986565,85.09197928
7180,Cuba,CUB,28/12/2021,30274009,10429625,9643835,1,11312548,92.19518892,85.24900845
7181,Cuba,CUB,30/12/2021,30719737,10448202,9670974,0,11312548,92.3594048,85.48891019
7182,Cuba,CUB,31/12/2021,30874045,10448955,9672464,1,11312548,92.36606112,85.50208141
7183,Cuba,CUB,1/1/2022,30888612,10449231,9672873,0,11312548,92.36850089,85.50569686
7184,Cuba,CUB,2/1/2022,30891212,10449308,9673087,1,11312548,92.36918155,85.50758856
7185,Cuba,CUB,3/1/2022,30895670,10449544,9673452,1,11312548,92.37126773,85.51081507
7186,Cuba,CUB,4/1/2022,30925470,10455713,9683780,0,11312548,92.42580009,85.60211192
7187,Cuba,CUB,5/1/2022,31020410,10464507,9696217,0,11312548,92.50353678,85.71205179
7188,Cuba,CUB,6/1/2022,31165635,10473519,9707836,0,11312548,92.58320053,85.81476074
7189,Cuba,CUB,7/1/2022,31344582,10482819,9719547,1,11312548,92.66541013,85.91828295
7190,Cuba,CUB,8/1/2022,31527306,10487125,9724444,0,11312548,92.70347405,85.96157117
7191,Cuba,CUB,9/1/2022,31689588,10488128,9725935,1,11312548,92.71234031,85.97475122
7192,Cuba,CUB,10/1/2022,31803702,10495703,9735086,2,11312548,92.77930136,86.0556437
7193,Cuba,CUB,11/1/2022,31975625,10504040,9745230,1,11312548,92.85299828,86.14531404
7194,Cuba,CUB,12/1/2022,32161357,10511082,9754368,1,11312548,92.91524774,86.22609159
7195,Cuba,CUB,13/1/2022,32375745,10517029,9761822,0,11312548,92.96781768,86.29198303
7196,Cuba,CUB,14/1/2022,32600145,10523876,9769548,1,11312548,93.02834339,86.36027887
7197,Cuba,CUB,15/1/2022,32808451,10526250,9771819,1,11312548,93.04932894,86.38035392
7198,Cuba,CUB,16/1/2022,32942089,10526575,9772152,3,11312548,93.05220186,86.38329756
7199,Cuba,CUB,17/1/2022,33013350,10531221,9777326,5,11312548,93.09327129,86.42903438
7200,Cuba,CUB,18/1/2022,33145786,10535327,9782850,1,11312548,93.12956727,86.47786511
7201,Cuba,CUB,19/1/2022,33275888,10539704,9788341,4,11312548,93.16825882,86.52640413
7202,Cuba,CUB,20/1/2022,33422531,10544254,9793740,3,11312548,93.20847965,86.5741299
7203,Cuba,CUB,21/1/2022,33549486,10548924,9799932,4,11312548,93.24976124,86.62886557
7204,Cuba,CUB,22/1/2022,33659972,10549889,9801110,1,11312548,93.25829159,86.63927879
7205,Cuba,CUB,23/1/2022,33727420,10550176,9801366,5,11312548,93.26082859,86.64154176
7206,Cuba,CUB,24/1/2022,33775628,10554915,9807436,5,11312548,93.30272013,86.69519899
7207,Cuba,CUB,25/1/2022,33866971,10558532,9811501,4,11312548,93.33469347,86.73113254
7208,Cuba,CUB,26/1/2022,33968091,10561720,9815389,6,11312548,93.36287457,86.76550146
7209,Cuba,CUB,27/1/2022,34067429,10564918,9819198,3,11312548,93.39114406,86.79917203
7210,Cuba,CUB,28/1/2022,34148586,10568180,9822769,7,11312548,93.4199793,86.83073875
7211,Cuba,CUB,29/1/2022,34236418,10569179,9823714,5,11312548,93.4288102,86.83909231
7212,Cuba,CUB,30/1/2022,34278865,10569265,9823862,2,11312548,93.42957042,86.84040059
7213,Cuba,CUB,31/1/2022,34298831,10571945,9831581,7,11312548,93.45326093,86.90863455
7214,Cuba,CUB,1/2/2022,34345875,10574142,9834152,2,11312548,93.47268184,86.93136153
7215,Cuba,CUB,4/2/2022,34504944,10580423,9842728,5,11312548,93.52820426,87.00717115
7216,Cuba,CUB,5/2/2022,34551520,10581126,9843502,7,11312548,93.53441859,87.01401311
7217,Cuba,CUB,6/2/2022,34577234,10581273,9843728,4,11312548,93.53571804,87.01601089
7218,Cuba,CUB,7/2/2022,34588070,10583276,9846370,8,11312548,93.55342404,87.03936549
7219,Cuba,CUB,8/2/2022,34623506,10585309,9849252,4,11312548,93.57139523,87.06484163
7220,Cuba,CUB,9/2/2022,34653847,10587170,9851616,4,11312548,93.58784599,87.08573877
7221,Cuba,CUB,10/2/2022,34684400,10589033,9854381,3,11312548,93.60431443,87.11018066
7222,Cuba,CUB,11/2/2022,34712606,10591122,9857305,4,11312548,93.62278065,87.13602806
7223,Cuba,CUB,12/2/2022,34735729,10591632,9858081,6,11312548,93.62728892,87.1428877
7224,Cuba,CUB,13/2/2022,34748037,10591716,9858220,7,11312548,93.62803146,87.14411643
7225,Cuba,CUB,14/2/2022,34754239,10592857,9860083,5,11312548,93.6381176,87.16058487
7226,Cuba,CUB,15/2/2022,34775103,10594300,9862067,4,11312548,93.65087335,87.17812291
7227,Cuba,CUB,16/2/2022,34797939,10595818,9864341,0,11312548,93.66429208,87.19822448
7228,Cuba,CUB,17/2/2022,34823700,10597367,9866414,1,11312548,93.67798484,87.21654927
7229,Cuba,CUB,18/2/2022,34849139,10599029,9868835,5,11312548,93.69267649,87.23795028
7230,Cuba,CUB,19/2/2022,34870616,10599501,9869609,2,11312548,93.69684884,87.24479224
7231,Cuba,CUB,20/2/2022,34878966,10599670,9869824,2,11312548,93.69834276,87.24669279
7232,Cuba,CUB,21/2/2022,34884614,10601059,9871746,1,11312548,93.71062116,87.26368277
7233,Cuba,CUB,22/2/2022,34907460,10602860,9873957,4,11312548,93.72654154,87.28322744
7234,Cuba,CUB,23/2/2022,34926914,10604386,9875909,0,11312548,93.74003098,87.30048261
7235,Cuba,CUB,24/2/2022,34947655,10605876,9877890,3,11312548,93.7532022,87.31799414
7236,Cuba,CUB,25/2/2022,34971046,10607418,9879995,0,11312548,93.76683308,87.3366018
7237,Cuba,CUB,26/2/2022,34988004,10608045,9880844,0,11312548,93.7723756,87.34410674
7238,Cuba,CUB,27/2/2022,34996575,10608113,9880948,0,11312548,93.7729767,87.34502607
7239,Cuba,CUB,28/2/2022,35001661,10609335,9882394,0,11312548,93.78377886,87.35780834
7240,Cuba,CUB,1/3/2022,35016078,10610252,9883693,0,11312548,93.79188491,87.36929116
7241,Cuba,CUB,2/3/2022,35031576,10611211,9884967,1,11312548,93.80036222,87.38055299
7242,Cuba,CUB,4/3/2022,35063358,10613581,9888135,2,11312548,93.8213124,87.40855729
7243,Cuba,CUB,5/3/2022,35077956,10613819,9888591,0,11312548,93.82341626,87.41258822
7244,Cuba,CUB,6/3/2022,35083131,10613843,9888617,1,11312548,93.82362842,87.41281805
7245,Cuba,CUB,7/3/2022,35086108,10614788,9889981,1,11312548,93.83198197,87.42487546
7246,Cuba,CUB,8/3/2022,35100904,10615457,9890964,1,11312548,93.83789576,87.43356492
7247,Cuba,CUB,9/3/2022,35113686,10616551,9892314,0,11312548,93.84756644,87.44549857
7248,Cuba,CUB,10/3/2022,35131556,10618156,9893721,1,11312548,93.86175422,87.45793609
7249,Cuba,CUB,11/3/2022,35152122,10619533,9895550,0,11312548,93.87392655,87.47410398
7250,Cuba,CUB,12/3/2022,35167920,10619886,9896151,1,11312548,93.87704697,87.47941666
7251,Cuba,CUB,13/3/2022,35174727,10619934,9896199,0,11312548,93.87747128,87.47984097
7252,Cuba,CUB,14/3/2022,35178483,10620793,9897547,0,11312548,93.88506462,87.49175694
7253,Cuba,CUB,15/3/2022,35190391,10621473,9898572,0,11312548,93.89107564,87.50081768
7254,Cuba,CUB,16/3/2022,35203502,10622077,9899478,0,11312548,93.89641485,87.50882648
7255,Cuba,CUB,17/3/2022,35218760,10623250,9900934,0,11312548,93.90678387,87.52169715
7256,Cuba,CUB,18/3/2022,35233331,10624368,9902342,0,11312548,93.9166667,87.5341435
7257,Cuba,CUB,19/3/2022,35248586,10624686,9902757,1,11312548,93.91947773,87.53781199
7258,Cuba,CUB,20/3/2022,35253792,10624731,9902802,2,11312548,93.91987552,87.53820978
7259,Cuba,CUB,23/3/2022,35286060,10627958,9906796,1,11312548,93.94840137,87.57351571
7260,Cuba,CUB,24/3/2022,35300895,10628904,9908033,0,11312548,93.95676376,87.58445047
7261,Cuba,CUB,25/3/2022,35319640,10630068,9909691,0,11312548,93.96705322,87.59910676
7262,Cuba,CUB,26/3/2022,35335766,10630542,9910122,0,11312548,93.97124326,87.60291669
7263,Cuba,CUB,27/3/2022,35342367,10630665,9910237,1,11312548,93.97233055,87.60393326
7264,Curaçao,CUW,29/3/2021,19609,15406,4203,0,165229,9.324029075,2.543742321
7265,Curaçao,CUW,30/3/2021,20485,15755,4730,3,165229,9.535251076,2.862693595
7266,Curaçao,CUW,1/4/2021,22339,16498,5841,0,165229,9.984930006,3.535093718
7267,Curaçao,CUW,5/4/2021,28137,20457,7680,0,165229,12.38099849,4.648094463
7268,Curaçao,CUW,6/4/2021,30206,22031,8175,0,165229,13.33361577,4.947678676
7269,Curaçao,CUW,7/4/2021,32330,23497,8833,14,165229,14.22086922,5.345913853
7270,Curaçao,CUW,8/4/2021,34130,24613,9517,4,165229,14.89629544,5.759884766
7271,Curaçao,CUW,9/4/2021,36866,26645,10221,2,165229,16.12610377,6.185960092
7272,Curaçao,CUW,10/4/2021,40648,29990,10658,2,165229,18.15056679,6.450441508
7273,Curaçao,CUW,13/4/2021,49926,37940,11986,6,165229,22.96207082,7.254174509
7274,Curaçao,CUW,14/4/2021,53519,41117,12402,2,165229,24.88485677,7.505946293
7275,Curaçao,CUW,15/4/2021,58175,45386,12789,6,165229,27.46854366,7.740166678
7276,Curaçao,CUW,16/4/2021,61031,47915,13116,4,165229,28.99914664,7.938073825
7277,Curaçao,CUW,17/4/2021,64447,50876,13571,2,165229,30.79120493,8.213449213
7278,Curaçao,CUW,19/4/2021,68760,55151,13609,0,165229,33.37852314,8.236447597
7279,Curaçao,CUW,20/4/2021,71973,57681,14292,9,165229,34.90973134,8.649813289
7280,Curaçao,CUW,21/4/2021,74839,59842,14997,1,165229,36.21761313,9.076493836
7281,Curaçao,CUW,22/4/2021,77687,62322,15365,4,165229,37.7185603,9.299215029
7282,Curaçao,CUW,23/4/2021,80356,64686,15670,1,165229,39.14930188,9.483807322
